ts_recv_utc,bid,ask,spread,msg_seq
2026-09-11T18:12:09.162+00:00,4354.48,4354.56,0.08,107
2026-09-11T18:12:09.462+00:00,4354.49,4354.58,0.09,107
2026-09-11T18:12:09.721+00:00,4354.46,4354.57,0.11,107
2026-09-11T18:12:10.137+00:00,4354.45,4354.54,0.09,107
2026-09-11T18:12:10.590+00:00,4353.84,4353.93,0.09,107
2026-09-11T18:12:10.821+00:00,4353.59,4353.68,0.09,107
2026-09-11T18:12:11.043+00:00,4353.6,4353.7,0.1,107
2026-09-11T18:12:11.268+00:00,4353.7,4353.79,0.09,107
2026-09-11T18:12:11.493+00:00,4353.75,4353.83,0.08,107
2026-09-11T18:12:11.718+00:00,4353.77,4353.86,0.09,107
2026-09-11T18:12:12.250+00:00,4353.72,4353.82,0.1,107
2026-09-11T18:12:12.475+00:00,4353.74,4353.83,0.09,107
2026-09-11T18:12:12.704+00:00,4353.72,4353.8,0.08,107
2026-09-11T18:12:13.082+00:00,4353.71,4353.79,0.08,108
2026-09-11T18:12:13.308+00:00,4353.79,4353.87,0.08,108
2026-09-11T18:12:13.522+00:00,4353.82,4353.91,0.09,108
2026-09-11T18:12:13.724+00:00,4354.02,4354.11,0.09,108
2026-09-11T18:12:13.969+00:00,4354.03,4354.11,0.08,108
2026-09-11T18:12:14.720+00:00,4354.02,4354.12,0.1,108
2026-09-11T18:12:15.038+00:00,4354.02,4354.1,0.08,108
2026-09-11T18:12:15.263+00:00,4354.06,4354.14,0.08,108
2026-09-11T18:12:15.488+00:00,4354.05,4354.13,0.08,108
2026-09-11T18:12:15.865+00:00,4354.06,4354.14,0.08,108
2026-09-11T18:12:16.178+00:00,4354.07,4354.16,0.09,108
2026-09-11T18:12:16.403+00:00,4354.04,4354.12,0.08,108
2026-09-11T18:12:16.626+00:00,4354.05,4354.13,0.08,108
2026-09-11T18:12:17.191+00:00,4354.07,4354.15,0.08,108
2026-09-11T18:12:17.414+00:00,4354.13,4354.21,0.08,108
2026-09-11T18:12:17.641+00:00,4354.1,4354.18,0.08,108
2026-09-11T18:12:17.997+00:00,4354.13,4354.21,0.08,108
