ts_recv_utc,bid,ask,spread,msg_seq
2026-09-11T17:24:03.883+00:00,4368.76,4368.85,0.09,6
2026-09-11T17:24:04.112+00:00,4368.73,4368.83,0.1,6
2026-09-11T17:24:04.413+00:00,4368.7,4368.83,0.13,6
2026-09-11T17:24:04.638+00:00,4368.43,4368.54,0.11,6
2026-09-11T17:24:04.867+00:00,4368.42,4368.53,0.11,6
2026-09-11T17:24:05.094+00:00,4368.46,4368.57,0.11,6
2026-09-11T17:24:05.547+00:00,4368.46,4368.58,0.12,6
2026-09-11T17:24:05.766+00:00,4368.43,4368.54,0.11,7
2026-09-11T17:24:05.989+00:00,4368.25,4368.36,0.11,7
2026-09-11T17:24:06.215+00:00,4368.29,4368.4,0.11,7
2026-09-11T17:24:06.452+00:00,4368.22,4368.33,0.11,7
2026-09-11T17:24:06.679+00:00,4368.15,4368.27,0.12,7
2026-09-11T17:24:06.926+00:00,4368.13,4368.24,0.11,7
2026-09-11T17:24:07.144+00:00,4368.14,4368.25,0.11,7
2026-09-11T17:24:07.369+00:00,4368.11,4368.22,0.11,7
2026-09-11T17:24:07.594+00:00,4368.12,4368.22,0.1,7
2026-09-11T17:24:07.820+00:00,4368.13,4368.24,0.11,7
2026-09-11T17:24:08.193+00:00,4368.17,4368.28,0.11,7
2026-09-11T17:24:10.203+00:00,4368.12,4368.24,0.12,7
2026-09-11T17:24:10.429+00:00,4368.17,4368.29,0.12,7
2026-09-11T17:24:10.729+00:00,4368.12,4368.23,0.11,7
2026-09-11T17:24:10.954+00:00,4367.94,4368.05,0.11,7
2026-09-11T17:24:11.181+00:00,4368.0,4368.11,0.11,7
2026-09-11T17:24:11.404+00:00,4367.86,4367.98,0.12,7
2026-09-11T17:24:11.628+00:00,4367.87,4367.98,0.11,7
2026-09-11T17:24:11.854+00:00,4367.89,4368.0,0.11,7
2026-09-11T17:24:12.079+00:00,4367.94,4368.05,0.11,7
2026-09-11T17:24:12.604+00:00,4367.97,4368.09,0.12,7
2026-09-11T17:24:12.829+00:00,4367.97,4368.07,0.1,7
2026-09-11T17:24:13.279+00:00,4367.97,4368.08,0.11,7
2026-09-11T17:24:13.528+00:00,4368.13,4368.23,0.1,7
2026-09-11T17:24:13.741+00:00,4368.11,4368.21,0.1,7
2026-09-11T17:24:13.979+00:00,4368.11,4368.22,0.11,7
2026-09-11T17:24:14.728+00:00,4368.33,4368.44,0.11,7
2026-09-11T17:24:14.953+00:00,4368.32,4368.44,0.12,7
2026-09-11T17:24:15.252+00:00,4368.48,4368.59,0.11,7
2026-09-11T17:24:15.478+00:00,4368.32,4368.42,0.1,7
2026-09-11T17:24:15.703+00:00,4368.31,4368.42,0.11,7
2026-09-11T17:24:15.928+00:00,4368.3,4368.41,0.11,7
2026-09-11T17:24:16.152+00:00,4368.62,4368.73,0.11,7
2026-09-11T17:24:16.491+00:00,4368.6,4368.72,0.12,7
2026-09-11T17:24:16.714+00:00,4368.6,4368.71,0.11,7
2026-09-11T17:24:17.088+00:00,4368.65,4368.77,0.12,7
2026-09-11T17:24:17.392+00:00,4368.36,4368.46,0.1,7
2026-09-11T17:24:17.617+00:00,4368.36,4368.47,0.11,7
2026-09-11T17:24:17.870+00:00,4368.36,4368.45,0.09,7
2026-09-11T17:24:18.245+00:00,4368.32,4368.41,0.09,7
2026-09-11T17:24:18.541+00:00,4368.34,4368.45,0.11,7
2026-09-11T17:24:18.767+00:00,4368.34,4368.44,0.1,7
2026-09-11T17:24:18.993+00:00,4368.32,4368.43,0.11,7
2026-09-11T17:24:19.216+00:00,4368.3,4368.41,0.11,7
2026-09-11T17:24:19.741+00:00,4368.32,4368.44,0.12,7
2026-09-11T17:24:19.967+00:00,4368.28,4368.38,0.1,7
2026-09-11T17:24:20.193+00:00,4368.26,4368.37,0.11,7
2026-09-11T17:24:20.502+00:00,4368.26,4368.36,0.1,7
2026-09-11T17:24:20.734+00:00,4368.26,4368.35,0.09,7
2026-09-11T17:24:20.957+00:00,4368.19,4368.29,0.1,7
2026-09-11T17:24:21.185+00:00,4368.28,4368.37,0.09,7
2026-09-11T17:24:21.408+00:00,4368.47,4368.56,0.09,7
2026-09-11T17:24:21.633+00:00,4368.51,4368.59,0.08,7
2026-09-11T17:24:21.864+00:00,4368.59,4368.67,0.08,7
2026-09-11T17:24:22.084+00:00,4368.42,4368.5,0.08,7
2026-09-11T17:24:22.310+00:00,4368.67,4368.77,0.1,7
2026-09-11T17:24:22.533+00:00,4368.67,4368.76,0.09,7
2026-09-11T17:24:22.740+00:00,4368.69,4368.78,0.09,7
2026-09-11T17:24:22.984+00:00,4368.69,4368.8,0.11,7
2026-09-11T17:24:23.436+00:00,4368.71,4368.83,0.12,7
2026-09-11T17:24:23.960+00:00,4368.75,4368.84,0.09,7
2026-09-11T17:24:24.261+00:00,4368.73,4368.83,0.1,7
2026-09-11T17:24:24.485+00:00,4368.69,4368.79,0.1,7
2026-09-11T17:24:24.711+00:00,4368.85,4368.93,0.08,7
2026-09-11T17:24:24.934+00:00,4368.87,4368.95,0.08,7
2026-09-11T17:24:25.161+00:00,4368.47,4368.56,0.09,7
2026-09-11T17:24:25.462+00:00,4368.33,4368.45,0.12,7
